aX,aY,aZ,gX,gY,gZ,target
-3806,534,8857,33,-188,-1501,3
-3830,562,9028,119,-183,-1549,3
-3733,394,9267,172,-154,-1588,3
-3733,394,9267,164,-143,-1611,3
-3779,373,9238,164,-143,-1611,3
-3448,116,9293,88,-171,-1623,3
-3391,-384,9318,-1,-183,-1582,3
-3342,-664,9237,-69,-184,-1505,3
-3735,-1234,9305,0,20,-82,3
-3643,-1457,9302,7,27,-106,3
-3531,-1643,9328,18,25,-89,3
-3603,-1697,9266,31,34,-56,3
-3573,-1586,9218,35,47,-15,3
-3661,-1517,9180,31,46,11,3
-3738,-1487,9150,34,40,25,3
-3607,-1584,9205,41,45,30,3
-3633,-1672,9186,47,41,45,3
-3633,-1672,9186,53,38,64,3
-3602,-1694,9256,53,38,64,3
-3616,-1756,9342,47,39,84,3
-3480,-1838,9355,32,42,111,3
-3531,-1927,9284,14,41,147,3
-3492,-2056,9177,-3,33,186,3
-3529,-2025,9078,-17,6,244,3
-3492,-2024,9042,-45,-34,308,3
-3385,-2032,9031,-70,-66,392,3
-3396,-2201,8925,-85,-88,486,3
-3396,-2201,8925,-64,-113,616,3
-3315,-2968,8861,-64,-113,616,3
-2560,-4315,8888,-1,-129,858,3
-1848,-5108,8885,99,-128,1285,3
-1450,-5864,9225,199,-105,1803,3
-1004,-5746,9200,169,-155,2486,3
-1217,-5273,9169,133,-249,3108,3
-868,-4585,9507,65,-326,3598,3
-1176,-3895,9830,15,-347,4002,3
-561,-3115,9854,64,-313,4319,3
-1012,-2343,9805,115,-273,4577,3
-1012,-2343,9805,115,-273,4577,3
-966,-1580,9147,255,-254,4775,3
-1040,-1076,9254,381,-257,4896,3
-829,-407,8842,447,-263,4982,3
-781,61,8595,423,-294,5048,3
-766,428,9079,318,-372,5090,3
-273,837,9519,248,-417,5138,3
-1980,622,9513,252,-388,5219,3
-84,2279,10362,365,-274,5204,3
-894,3046,10987,307,-95,5105,3
-894,3046,10987,307,-95,5105,3
-1288,4115,10835,152,12,4987,3
-2054,5375,10677,-45,51,4778,3
-2900,6352,10260,-217,106,4436,3
-3148,7185,9838,-325,166,4010,3
-3611,8047,8717,-430,291,3572,3
-3918,9006,8194,-483,246,3062,3
-4106,8915,7942,-450,185,2487,3
-4369,9523,7495,-307,108,1817,3
-3864,8500,7550,-149,124,1183,3
-3864,8500,7550,-149,124,1183,3
-3611,7804,7179,-30,105,705,3
-3706,7109,7500,29,9,271,3
-3305,6285,8097,95,-48,-127,3
-3037,5452,8733,167,-52,-469,3
-2663,4254,9475,241,-34,-716,3
-2323,3548,10376,321,42,-875,3
-2371,2916,10826,418,209,-945,3
-2273,2606,10849,415,347,-940,3
-2463,2621,10492,304,402,-897,3
-2463,2621,10492,304,402,-897,3
-2902,2831,10064,133,383,-869,3
-2997,2943,9774,-7,319,-883,3
-3011,2876,9247,-72,254,-908,3
-3200,3031,8836,-47,172,-944,3
-3489,3278,8926,75,112,-1006,3
-3310,3596,8880,215,120,-1090,3
-3538,3688,8900,306,116,-1175,3
-3145,3695,8831,295,70,-1281,3
-3007,2778,9034,232,17,-1364,3
-3007,2778,9034,232,17,-1364,3
-2638,2167,9254,197,-3,-1370,3
-2766,1728,9623,228,37,-1337,3
-2880,1818,9556,213,54,-1271,3
-3215,2295,9541,203,34,-1221,3
-3710,3163,9768,207,36,-1244,3
-3948,4510,9139,27,270,-2106,3
-3948,4510,8780,-141,204,-2339,3
-3600,3834,8780,-141,204,-2339,3
-3044,2711,8617,-263,137,-2501,3
-2642,1417,8525,-301,85,-2537,3
-3262,552,8069,-276,43,-2464,3
-2513,367,8122,-184,-41,-2355,3
-2200,43,8397,-125,-108,-2206,3
-2810,-294,7989,-70,-169,-1997,3
-3125,-35,8244,67,-210,-1853,3
-3424,-57,8415,138,-268,-1740,3
-3424,-57,8415,143,-372,-1667,3
-3524,330,8916,143,-372,-1667,3
-3799,533,9480,105,-375,-1654,3
-3725,653,10003,64,-298,-1679,3
-3401,698,10180,-10,-197,-1703,3
-3491,593,9864,-111,-102,-1711,3
-3217,132,9582,-177,-30,-1720,3
-3736,-721,9037,-166,21,-1688,3
-2916,-1087,9034,-83,20,-1595,3
-2787,-1384,8723,-43,-1,-1425,3
-2787,-1384,8723,9,-54,-1221,3
-2879,-1252,8743,9,-54,-1221,3
-3676,-949,8583,76,-102,-1053,3
-3888,-323,8775,159,-161,-973,3
-3974,111,9055,230,-203,-965,3
-4238,555,9270,274,-207,-1008,3
-4037,993,9244,296,-185,-1107,3
-3684,-1353,9366,-23,-40,-38,3
-3549,-1531,9413,-29,-42,-42,3
-3507,-1579,9400,-13,-34,-31,3
-3511,-1627,9403,12,-16,-15,3
-3497,-1619,9387,27,-7,6,3
-3473,-1672,9458,26,-1,29,3
-3506,-1753,9450,6,-2,53,3
-3437,-1856,9461,-13,-2,79,3
-3437,-1856,9461,-12,9,112,3
-3473,-1889,9416,-12,9,112,3
-3477,-1793,9351,-1,26,145,3
-3491,-1715,9346,12,29,176,3
-3541,-1660,9269,15,26,199,3
-3533,-1607,9233,-1,14,214,3
-3446,-1725,9242,-21,0,229,3
-3414,-1895,9189,-29,-9,257,3
-3389,-2155,9034,-21,-6,301,3
-2884,-2366,9050,-4,-7,379,3
-2945,-2970,9044,8,-6,516,3
-2945,-2970,9044,8,-6,516,3
-2575,-3084,9406,20,21,683,3
-2402,-3871,9276,-40,-3,982,3
-2578,-4649,9464,-45,-54,1351,3
-1805,-5362,9875,41,-17,1776,3
-1232,-5376,9920,156,97,2307,3
-1012,-4934,9555,186,126,2886,3
-616,-4325,9406,156,89,3409,3
-859,-4011,9784,75,49,3850,3
-763,-3641,9979,-20,41,4239,3
-763,-3641,9979,-20,41,4239,3
-795,-2965,9993,-77,62,4568,3
-579,-2172,10228,-125,106,4838,3
-1176,-1380,10394,-194,162,5041,3
-1651,-83,10131,-264,202,5109,3
-1929,628,10046,-294,266,5032,3
-2007,1263,9560,-238,352,4894,3
-2238,1931,8361,-121,420,4745,3
-2140,2446,7051,-2,378,4569,3
-2337,2696,6751,147,222,4406,3
-2337,2696,6751,147,222,4406,3
-1914,3434,6848,262,19,4260,3
-2304,3682,7398,332,-183,4132,3
-2566,4200,8050,394,-303,3985,3
-3151,4967,8684,456,-328,3771,3
-3744,6035,9433,459,-304,3459,3
-4025,7109,10028,375,-227,3048,3
-4819,7765,10283,197,-152,2568,3
-4725,8177,10237,-21,-80,2061,3
-4566,8092,9777,-224,10,1547,3
-4566,8092,9777,-224,10,1547,3
-4393,7539,9236,-364,67,1074,3
-4083,6823,8696,-392,78,673,3
-3961,6224,8464,-298,79,326,3
-3757,5827,8385,-144,94,14,3
-3836,5582,8468,4,98,-276,3
-3342,5005,8531,92,87,-507,3
-3037,4103,8801,164,78,-653,3
-2920,3789,9282,256,113,-736,3
-2974,3439,9336,335,166,-770,3
-2974,3439,9336,335,166,-770,3
-3146,3503,9511,367,178,-791,3
-3555,3800,9505,351,174,-842,3
-3620,4015,9687,266,116,-934,3
-3730,4125,9936,155,78,-1047,3
-3714,3769,9997,86,105,-1172,3
-3683,3389,9885,64,174,-1292,3
-3527,2988,9523,40,208,-1372,3
-3475,2810,9294,14,201,-1416,3
-3479,2608,9117,-25,181,-1441,3
-3479,2608,9117,-25,181,-1441,3
-3486,2346,8970,-69,156,-1455,3
-3537,2292,8793,-102,127,-1456,3
-3559,2005,8694,-103,108,-1473,3
-3714,2024,8703,-95,94,-1483,3
-3639,1836,8388,-96,42,-1477,3
-3756,1834,8569,-72,-22,-1475,3
-3622,1755,8478,-32,-34,-1490,3
-3651,1625,8580,0,-43,-1494,3
-3871,1732,8639,39,-71,-1496,3
-3871,1732,8639,39,-75,-1536,3
-3824,1624,8659,64,-75,-1567,3
-3699,1336,8799,62,-71,-1567,3
-3718,1247,8876,48,-75,-1557,3
-3699,1211,8855,12,-83,-1552,3
-3547,853,8903,-42,-84,-1536,3
-3650,647,9025,-70,-92,-1490,3
-3763,612,9151,-53,-72,-1437,3
-3780,793,9005,-36,-43,-1417,3
-4193,1070,8878,-25,-58,-1425,3
-4194,1166,8713,-32,-91,-1479,3
-4194,1166,8713,-32,-91,-1479,3
-4064,1110,8713,-59,-139,-1539,3
-3888,819,8810,-72,-180,-1579,3
-3687,508,8992,-68,-186,-1587,3
-3750,297,9244,-61,-163,-1562,3
-3838,441,9253,-76,-158,-1530,3
-3915,586,9477,-140,-166,-1521,3
-3888,592,9397,-226,-155,-1536,3
-3980,557,9223,-296,-152,-1551,3
-3980,557,9223,-317,-144,-1586,3
-3918,397,9048,-317,-144,-1586,3
-3723,132,8612,-329,-150,-1621,3
-3607,-430,8574,-270,-182,-1625,3
-3462,-763,8646,-141,-188,-1571,3
-3560,-1713,9303,43,28,45,3
-3659,-1658,9247,21,18,48,3
-3650,-1676,9169,-14,-5,47,3
-3558,-1753,9266,-43,-32,47,3
-3543,-1832,9224,-53,-39,54,3
-3491,-1911,9211,-48,-40,73,3
-3491,-1911,9211,-39,-34,106,3
-3390,-2153,9310,-39,-34,106,3
-3225,-2494,9464,-20,-19,164,3
-3379,-2230,9499,0,25,255,3
-3473,-2325,9332,-13,61,312,3
-3196,-2892,9402,-60,53,387,3
-2813,-3726,9413,-75,51,548,3
-2382,-4402,9351,-38,89,813,3
-2279,-5048,9139,62,118,1159,3
-1518,-5868,9020,108,106,1605,3
-1192,-6063,8920,134,48,2173,3
-1192,-6063,8920,134,48,2173,3
-847,-5783,9169,151,-23,2770,3
-238,-5184,9363,105,-86,3364,3
-752,-5176,9547,101,-105,3900,3
-577,-5271,9543,150,-88,4385,3
-81,-4920,9328,219,-76,4858,3
96,-3444,8945,241,-133,5293,3
393,-2244,8767,171,-270,5583,3
344,-1060,8041,85,-420,5765,3
-562,563,7491,51,-642,5829,3
-562,563,7491,51,-642,5829,3
-1617,2281,7880,100,-921,5692,3
-1331,2982,9049,297,-1038,5414,3
-2545,5319,9875,654,-616,4748,3
-3810,7490,10514,173,0,2921,3
-4366,7975,9620,154,188,2428,3
-4366,7975,9620,154,188,2428,3
-4588,8033,9125,72,203,1905,3
-4412,7612,8812,-21,131,1400,3
-4331,6786,8833,-41,71,940,3
-3945,5928,9050,24,84,540,3
-3547,5093,9365,105,149,224,3
-3543,4435,9617,169,226,-17,3
-3115,3905,9682,156,295,-193,3
-3059,3628,9287,78,324,-301,3
-3135,3205,9058,-6,272,-398,3
-3135,3205,9058,-6,272,-398,3
-3192,3266,9256,-49,208,-496,3
-3293,3199,9165,-48,166,-566,3
-3493,3513,9550,-38,100,-657,3
-3655,3650,9656,-36,95,-790,3
-2933,2793,9787,-23,207,-1004,3
-2933,2793,9787,-23,207,-1004,3
-3077,2463,9506,27,263,-1023,3
-3098,2261,9370,69,296,-1044,3
-3006,2091,9190,75,301,-1056,3
-3006,2091,9190,75,301,-1056,3
-3065,1805,9172,64,283,-1043,3
-3251,1568,9321,110,307,-1029,3
-3498,1532,9220,155,302,-998,3
-3661,1757,9129,198,263,-987,3
-3900,1984,9104,215,248,-1033,3
-3975,2234,8935,199,210,-1098,3
-4078,2483,8853,139,149,-1176,3
-4145,2737,8884,75,86,-1279,3
-3911,2647,8876,4,69,-1407,3
-3911,2647,8876,4,69,-1516,3
-3629,1966,8938,-43,91,-1516,3
-3259,1177,8803,-56,113,-1552,3
-2985,629,8864,-35,124,-1514,3
-2803,206,8752,11,131,-1431,3
-2980,81,8697,54,105,-1293,3
-3328,185,8614,62,32,-1148,3
-3617,491,8946,36,-53,-1047,3
-3830,1037,9004,-14,-104,-995,3
-4131,1372,9008,-68,-128,-1006,3
-4131,1372,9008,-97,-142,-1080,3
-4396,1639,9012,-97,-142,-1080,3
-4499,1940,9097,-112,-134,-1198,3
-4284,2257,9348,-131,-120,-1327,3
-4473,2185,9469,-134,-62,-1492,3
-4277,1883,9220,-127,12,-1678,3
-3976,1450,8873,-129,24,-1822,3
-3505,844,8520,-163,-31,-1893,3
-3174,168,8423,-177,-116,-1880,3
-2965,-285,8368,-133,-177,-1802,3
-2965,-285,8368,-34,-225,-1700,3
-3323,-354,8606,-34,-225,-1700,3
-3525,-132,9004,56,-244,-1619,3
-3603,203,9434,86,-224,-1576,3
-3912,865,9667,29,-191,-1594,3
-4308,1377,9718,-98,-192,-1696,3
-4167,1281,9675,-266,-207,-1864,3
-3699,655,9462,-394,-191,-2010,3
-3299,45,9026,-455,-169,-2076,3
-3012,-644,8629,-441,-173,-2067,3
-3012,-644,8604,-356,-202,-2007,3
-2953,-949,8604,-356,-202,-2007,3
-2977,-1025,8719,-255,-230,-1937,3
-2982,-1343,8758,-138,-234,-1844,3
-2782,-1781,9055,9,-201,-1747,3
-2780,-2045,9310,135,-158,-1596,3
-2931,-2036,9474,226,-139,-1422,3
-2999,-1896,9729,265,-114,-1259,3
-3140,-1621,9946,243,-74,-1125,3
-3273,-1197,10007,167,-42,-1036,3
-3577,-740,9950,34,-39,-1016,3
-3467,-1472,9412,-6,-28,-37,3
-3467,-1406,9460,0,-13,-39,3
-3535,-1304,9467,-9,-8,-50,3
-3529,-1371,9493,-16,2,-74,3
-3437,-1569,9438,-4,25,-87,3
-3439,-1686,9333,12,43,-79,3
-3458,-1710,9221,25,43,-56,3
-3458,-1710,9221,19,31,-34,3
-3470,-1691,9199,19,31,-34,3
-3474,-1672,9209,0,15,-22,3
-3444,-1665,9249,-12,3,-12,3
-3513,-1637,9227,-7,-5,-3,3
-3479,-1636,9399,-2,-15,-6,3
-3418,-1695,9455,0,-9,0,3
-3456,-1716,9364,6,10,10,3
-3438,-1694,9238,10,14,22,3
-3475,-1707,9221,12,8,31,3
-3475,-1707,9209,6,1,31,3
-3509,-1664,9209,6,1,31,3
-3529,-1756,9156,-14,-18,27,3
-3474,-2042,9276,-26,-54,42,3
-3114,-3162,9286,108,24,312,3
-2798,-3717,9235,183,50,475,3
-2766,-4569,9432,282,58,685,3
-2766,-4569,9432,282,58,685,3
-1878,-5015,9676,328,64,1013,3
-1707,-5223,9695,283,57,1454,3
-1515,-5179,9570,183,31,1916,3
-805,-5466,9506,85,0,2401,3
-598,-6046,9434,23,7,2930,3
-583,-6375,9385,73,55,3502,3
1050,-6155,9489,185,61,4122,3
1982,-5864,9732,266,48,4860,3
463,-4539,9718,313,38,5527,3
463,-4539,9718,313,38,5527,3
656,-2956,9285,344,38,5942,3
-22,-1246,9150,351,20,6090,3
422,104,8822,321,-47,6120,3
-507,1929,8390,259,-144,6062,3
-1343,3358,8298,198,-263,5875,3
-1389,4691,8056,122,-362,5590,3
-2061,5276,8854,56,-395,5251,3
-2338,5879,9182,7,-331,4891,3
-2904,6482,9525,54,-222,4500,3
-2904,6482,9525,54,-222,4500,3
-3293,7144,9566,145,-54,4048,3
-3611,7757,9573,197,119,3544,3
-4065,8182,8754,111,191,3047,3
-4352,8659,8484,-29,109,2523,3
-4529,8492,8572,-131,11,1975,3
-4262,8122,8504,-134,7,1452,3
-4250,7646,8361,-60,26,974,3
-3946,6949,8394,20,19,546,3
-3548,6295,8724,103,34,164,3
-3548,6295,8724,103,34,164,3
-3303,5732,8764,127,54,-116,3
-3288,5321,8902,105,27,-345,3
-3150,4760,9335,77,-18,-540,3
-3008,4266,9652,58,-18,-704,3
-2910,3840,9946,61,2,-828,3
-2752,3475,10146,83,23,-917,3
-2531,2919,10393,104,56,-965,3
-2610,2689,10663,117,101,-966,3
-2809,2738,10636,87,142,-962,3
-2809,2738,10636,87,142,-962,3
-3025,2841,10548,14,167,-974,3
-3194,2903,10332,-84,189,-1003,3
-3256,2824,10023,-138,212,-1051,3
-3256,2693,9789,-167,248,-1099,3
-3255,2586,9339,-144,283,-1118,3
-3418,2702,9209,-78,307,-1154,3
-3471,2647,9047,9,347,-1202,3
-3538,2736,8738,61,351,-1255,3
-3667,2626,8579,48,279,-1317,3
-3667,2626,8579,48,186,-1383,3
-3627,2489,8593,1,186,-1383,3
-3661,2389,8577,-43,107,-1449,3
-3477,2333,8493,-70,50,-1506,3
-3284,1936,8455,-80,22,-1550,3
-3377,1532,8633,-50,13,-1585,3
-3219,1326,8610,-20,17,-1591,3
-3190,1083,8688,-4,10,-1572,3
-3133,835,8915,4,-1,-1525,3
-3306,820,8914,-5,4,-1465,3
-3306,820,8914,-6,-3,-1440,3
-3823,1000,8803,-6,-3,-1440,3
-3871,1170,8755,-19,-26,-1468,3
-3731,1134,8711,-29,-67,-1515,3
-3646,868,8975,-14,-95,-1560,3
-3450,735,9315,12,-95,-1582,3
-3243,388,9555,-8,-54,-1553,3
-3383,143,9506,-53,-18,-1493,3
-3365,84,9547,-111,-8,-1435,3
-3705,133,9281,-218,-5,-1365,3
-3705,133,9281,-313,-61,-1328,3
-3872,214,9001,-313,-61,-1328,3
-3780,315,9105,-353,-125,-1318,3
-3546,251,9227,-317,-116,-1318,3
-4063,496,8895,-198,-81,-1308,3
-4104,555,8688,-10,-54,-1375,3
-3920,451,8544,119,-73,-1442,3
-3677,385,8575,185,-138,-1466,3
-3736,441,8851,177,-213,-1472,3
-3591,690,9268,99,-251,-1487,3
-3512,-1506,9135,2,-27,-9,3
-3522,-1444,9248,17,-30,-7,3
-3586,-1414,9401,21,-32,-13,3
-3513,-1497,9470,25,-18,-20,3
-3513,-1497,9470,31,4,-14,3
-3491,-1534,9470,31,4,-14,3
-3528,-1585,9416,42,31,-1,3
-3567,-1532,9337,50,34,16,3
-3565,-1509,9400,39,20,29,3
-3567,-1513,9376,24,17,37,3
-3584,-1557,9262,6,20,49,3
-3595,-1606,9270,-12,1,57,3
-3474,-1709,9274,-21,-9,72,3
-3456,-1823,9416,-12,-9,95,3
-3456,-1823,9416,-8,-1,130,3
-3409,-2033,9481,-8,-1,130,3
-3326,-2254,9629,-11,10,180,3
-3306,-2554,9574,-3,37,257,3
-3049,-2847,9730,2,51,378,3
-3061,-3373,9543,-6,67,552,3
-2591,-3907,9492,-18,61,803,3
-2496,-3867,9272,-45,22,1153,3
-2539,-3623,8940,-137,-49,1462,3
-2194,-4363,8796,-189,-155,1771,3
-2194,-4363,8796,-211,-197,2150,3
-1302,-5420,9207,-211,-197,2150,3
-911,-6664,9609,-106,-130,2630,3
-406,-6318,9766,75,10,3226,3
-611,-5155,9626,216,151,3793,3
-1268,-4182,8975,269,166,4225,3
-98,-3354,9001,266,51,4561,3
-382,-2925,8538,268,-30,4896,3
-9,-2152,8170,295,-124,5169,3
-114,-1637,8179,260,-301,5391,3
77,-1080,8681,296,-431,5583,3
77,-1080,8681,372,-404,5731,3
448,-427,9071,372,-404,5731,3
-5,679,9358,416,-328,5849,3
-153,2021,9537,325,-353,5861,3
-691,2861,10606,171,-367,5757,3
-1190,4072,10857,46,-230,5566,3
-2476,5826,10516,-18,-55,5240,3
-3372,7180,10378,-46,68,4745,3
-3950,8723,10173,-61,317,3519,3
-4424,10054,9513,-61,317,3519,3
-4424,10054,9513,-61,317,3519,3
-4679,11081,8664,-114,373,2850,3
-4246,11191,8208,-180,334,2143,3
-5328,10941,7511,-218,295,1456,3
-4610,9882,7373,-148,224,763,3
-3982,8695,7679,-41,183,175,3
-3588,8173,7651,24,133,-295,3
-3092,7064,7977,39,40,-702,3
-2739,5574,8679,128,-1,-1011,3
-2172,4051,9220,259,56,-1169,3
-2172,4051,9220,259,56,-1169,3
-2390,3376,9582,404,119,-1215,3
-2519,2994,9871,466,146,-1229,3
-2805,2855,10114,411,139,-1230,3
-3064,2891,10169,301,130,-1237,3
-3203,2827,9669,-113,24,-1330,3
-3231,2614,9332,-113,24,-1330,3
-2992,2193,9226,-141,-29,-1345,3
-2967,1655,9463,-62,-23,-1329,3
-2967,1655,9463,-62,-23,-1329,3
-3079,1738,9572,64,48,-1274,3
-3286,2073,9609,141,95,-1232,3
-3480,2394,9592,120,99,-1221,3
-3576,2488,9436,26,73,-1246,3
-3628,2525,9353,-84,28,-1289,3
-3649,2536,9199,-163,-6,-1350,3
-3550,2325,9306,-180,-12,-1415,3
-3708,2526,9115,-141,4,-1491,3
-3031,2513,9481,-97,35,-1590,3
-3031,2513,9481,-65,97,-1630,3
-3822,2065,8959,-65,97,-1630,3
-3317,2094,8963,13,143,-1682,3
-3592,1971,9068,63,176,-1748,3
-3528,1886,8926,75,182,-1805,3
-3601,1829,8873,48,160,-1855,3
-3540,1756,8545,-3,116,-1904,3
-3384,1284,8383,-61,47,-1937,3
-3292,750,8373,-105,-44,-1929,3
-3306,486,8549,-124,-124,-1885,3
-3306,486,8549,-124,-124,-1885,3
-3434,484,8450,-131,-173,-1841,3
-3473,561,8578,-142,-219,-1808,3
-3573,585,8725,-141,-261,-1788,3
-3651,530,8781,-124,-290,-1770,3
-3473,465,8925,-54,-278,-1791,3
-3254,-123,9031,18,-244,-1788,3
-3065,-558,9270,108,-198,-1727,3
-3044,-809,9225,196,-141,-1628,3
-3310,-776,9311,232,-124,-1519,3
-3310,-776,9311,191,-165,-1409,3
-3352,-708,9529,191,-165,-1409,3
-3436,-502,9751,114,-177,-1321,3
-3704,-283,9842,5,-150,-1260,3
-3694,-74,9821,-115,-132,-1243,3
-3664,-46,9603,-236,-135,-1245,3
-3958,150,9516,-287,-131,-1270,3
-3948,215,9209,-274,-116,-1348,3
-3761,-185,9109,-230,-94,-1418,3
-3547,-457,8804,-168,-92,-1426,3
-3333,-1464,9466,10,3,-33,3
-3340,-1548,9461,9,17,-15,3
-3389,-1494,9355,23,34,7,3
-3425,-1476,9294,40,43,26,3
-3335,-1438,9318,40,42,47,3
-3335,-1438,9318,40,42,47,3
-3495,-1396,9247,20,29,62,3
-3530,-1377,9230,-2,9,70,3
-3501,-1447,9332,-17,-7,75,3
-3565,-1537,9333,-21,-18,76,3
-3389,-1603,9449,-14,-13,83,3
-3281,-1813,9481,0,-2,106,3
-3276,-1852,9547,0,4,153,3
-3226,-1940,9536,-4,19,208,3
-3221,-2013,9638,-26,37,268,3
-3221,-2013,9638,-26,37,338,3
-3236,-2036,9565,-61,47,338,3
-3244,-2175,9479,-114,62,484,3
-2289,-3787,8464,168,175,1269,3
-2289,-3787,8464,168,175,1269,3
-1590,-4937,8482,248,76,1647,3
-887,-6065,9158,365,28,2149,3
-887,-6065,9158,485,95,2784,3
-16,-6329,9729,485,95,2784,3
75,-6147,9694,491,172,3486,3
-244,-5782,9802,387,129,4116,3
221,-4924,10533,175,49,4641,3
491,-3829,10954,-84,-3,5086,3
636,-3037,11234,-298,-6,5439,3
407,-2086,10803,-345,73,5709,3
452,-666,9193,-227,189,5875,3
32,795,7795,-98,145,5936,3
32,795,7795,-55,-96,5898,3
-1116,2535,7324,-55,-96,5898,3
-1562,4079,7898,-77,-350,5684,3
-2404,5184,9102,-54,-422,5373,3
-2946,6776,9337,31,-292,4964,3
-3643,8154,9468,133,-67,4437,3
-4485,9650,9273,175,135,3835,3
-3471,10931,9458,109,237,3158,3
-5820,10768,8441,-70,246,2453,3
-5895,10340,8528,-77,137,1662,3
-5895,10340,8928,-50,129,917,3
-4796,8877,8928,-50,129,917,3
-4141,7215,9044,26,208,360,3
-3780,5885,9148,105,270,-54,3
-3004,4418,9177,183,338,-310,3
-3104,3927,9340,241,387,-445,3
-2866,3158,9254,210,368,-493,3
-3042,2553,9688,113,280,-492,3
-3031,2231,9854,22,221,-478,3
-3242,2160,9750,-50,207,-442,3
-3475,2324,9353,-115,182,-413,3
-3475,2324,9353,-115,182,-413,3
-3671,2522,9044,-164,111,-417,3
-3926,2659,8989,-151,41,-447,3
-4098,2801,8879,-67,14,-511,3
-3786,2834,8714,40,18,-594,3
-3503,2603,8776,133,31,-640,3
-3576,2628,8889,219,48,-659,3
-3694,2859,9068,276,69,-700,3
-3633,2872,9330,274,81,-769,3
-3570,2780,9389,224,95,-834,3
-3570,2780,9389,224,95,-834,3
-3546,2599,9342,145,89,-885,3
-3655,2557,9226,76,67,-929,3
-3871,2703,9226,32,58,-979,3
-4088,3095,9105,3,43,-1049,3
-4201,3399,8953,12,36,-1165,3
-4220,3552,8870,31,45,-1328,3
-4007,3030,8757,50,65,-1495,3
-3866,2600,8647,81,88,-1634,3
-3647,2129,8554,76,72,-1730,3
-3647,2129,8554,76,72,-1730,3
-3521,1854,8648,34,10,-1767,3
-3531,1671,8589,-20,-42,-1786,3
-3564,1540,8504,-68,-92,-1788,3
-3605,1619,8550,-98,-158,-1789,3
-3571,1534,8579,-131,-213,-1805,3
-3615,1311,8919,-98,-233,-1822,3
-3749,1319,9116,-5,-188,-1846,3
-3609,1241,9278,75,-108,-1878,3
-3634,1207,8989,91,-62,-1906,3
-3634,1207,8989,91,-62,-1906,3
-3430,789,9000,59,-83,-1934,3
-3198,315,8841,18,-109,-1923,3
-3140,-199,8813,-7,-150,-1856,3
-3113,-278,8805,-29,-226,-1734,3
-3548,63,9086,-17,-285,-1625,3
-3827,345,9296,20,-277,-1586,3
-3901,534,9365,56,-256,-1613,3
-3775,574,9413,41,-253,-1646,3
-3799,589,9521,26,-237,-1683,3
-3799,589,9521,26,-237,-1683,3
-3735,568,9251,-5,-199,-1745,3
-3513,88,9148,-46,-198,-1802,3
-2976,-522,9064,-76,-226,-1769,3
-3122,-821,9169,-56,-233,-1674,3
-3279,-617,9110,-3,-213,-1580,3
-3507,-508,8979,21,-213,-1528,3
-3467,-576,8962,29,-237,-1488,3
-3391,-664,9095,42,-258,-1442,3
-3743,-125,9742,109,-207,-1422,3
-3743,-125,9742,109,-207,-1422,3
-3536,-1826,9303,-23,-102,-104,3
-3536,-1826,9303,-16,-110,-87,3
-3363,-1765,9426,-16,-110,-87,3
-3321,-1801,9455,-18,-87,-63,3
-3334,-1871,9359,-17,-80,-25,3
-3320,-1984,9437,-12,-85,5,3
-3151,-2070,9608,2,-51,42,3
-3164,-2123,9521,10,0,95,3
-3270,-2182,9476,11,26,146,3
-3198,-2245,9409,17,39,197,3
-3221,-2354,9365,34,61,259,3
-3221,-2354,9365,67,100,340,3
-3059,-2621,9306,67,100,340,3
-2998,-2967,9207,111,148,452,3
-2799,-3487,9148,167,180,619,3
-2490,-3957,9231,163,167,839,3
-2098,-4938,9133,97,87,1160,3
-1423,-5681,9391,31,-13,1601,3
-893,-5862,9548,0,-29,2146,3
-1094,-5779,9285,4,4,2690,3
-528,-5861,9371,12,-26,3187,3
-528,-5861,8416,73,-36,3758,3
-2417,-6336,8416,73,-36,3758,3
1909,-5343,10405,258,-72,4342,3
1890,-4978,10709,265,3,5043,3
-282,-3323,9877,240,59,5695,3
-703,-1485,8891,266,59,5995,3
-689,-197,8411,334,11,5990,3
-68,733,8208,306,-62,5957,3
-2980,1980,7807,288,-209,5841,3
-1774,3312,8001,394,-364,5517,3
-2059,3473,9311,506,-348,5137,3
-2059,3473,9311,506,-348,5137,3
-2336,4610,9475,560,-197,4843,3
-2423,5529,9744,530,-40,4497,3
-2815,5583,9310,365,43,4136,3
-2986,5233,9396,182,1,3806,3
-2805,5335,9394,57,-41,3519,3
-3658,6235,9774,59,7,3200,3
-3946,7387,9349,92,132,2791,3
-4541,8256,8924,39,177,2307,3
-4511,8615,8647,-62,150,1774,3
-4511,8615,8647,-62,150,1774,3
-4437,8193,8410,-142,132,1233,3
-4198,7472,8236,-166,146,741,3
-3771,6587,8078,-135,165,313,3
-3237,5753,7960,-116,156,-20,3
-2872,4989,7934,-52,138,-267,3
-2612,3993,8153,29,113,-408,3
-2744,3724,8514,156,110,-490,3
-2818,3573,8933,273,118,-563,3
-3016,3669,9349,356,139,-638,3
-3016,3669,9349,356,139,-638,3
-3402,3986,9535,387,150,-726,3
-3512,4400,9911,359,142,-841,3
-3641,4735,10040,290,143,-982,3
-3700,4853,9987,200,163,-1153,3
-3053,4474,9774,111,202,-1324,3
-3157,3608,9689,61,222,-1444,3
-2977,3078,9378,40,208,-1493,3
-2855,2580,9333,9,143,-1505,3
