aX,aY,aZ,gX,gY,gZ,target
-6526,13,-582,-82,-600,-160,4
-6437,-363,-1481,-224,-1196,-196,4
-5934,-373,-3834,-272,-1885,-207,4
-5912,-148,-6675,-169,-2699,-208,4
-5912,-148,-6675,-169,-2699,-258,4
-4666,-9,-8683,-26,-3914,-258,4
-2286,-602,-7757,6,-5602,-273,4
265,-1369,-4286,-113,-7506,-119,4
3669,-2682,701,-189,-9205,88,4
4631,-5033,10700,-109,-10113,369,4
5343,-4019,24716,117,-9515,726,4
3129,154,-27449,43,-6926,963,4
-518,4686,-31832,-562,-3499,899,4
-2237,4066,22408,-1240,-1133,178,4
-2237,4066,22408,-1274,-421,-447,4
-552,-314,13788,-1274,-421,-447,4
-625,-4240,12646,-626,-596,-626,4
-1557,-1919,15223,1560,-103,-64,4
-1557,-1919,15223,1560,-103,-64,4
-2175,-478,14455,1395,157,41,4
-2639,129,14334,938,348,90,4
-2689,452,13520,423,565,59,4
-2678,206,11465,97,733,-12,4
-2678,206,11465,-61,751,-80,4
-2432,94,9419,-61,751,-80,4
-2003,-283,8108,-135,620,-80,4
-2187,-477,8391,-127,432,-11,4
-2049,-430,9206,-73,301,42,4
-2193,-149,9497,9,287,67,4
-2289,145,9467,73,290,64,4
-2085,172,9597,92,295,48,4
-2194,5,10124,79,351,42,4
-2368,-129,10460,10,446,23,4
-2368,-129,10522,-117,529,-11,4
-2279,-174,10522,-117,529,-11,4
-1911,-338,10052,-272,626,-29,4
-2078,-512,9389,-394,701,-7,4
-2212,-308,8813,-480,679,15,4
-2510,-269,8464,-538,556,4,4
-2699,-278,8584,-554,424,-25,4
-2660,-340,8925,-529,345,-47,4
-5746,-987,6495,-255,2079,19,4
-6047,-887,5941,-249,2079,45,4
-6278,-851,5085,-182,2070,47,4
-6519,-868,4108,-78,2001,36,4
-6668,-985,3448,31,1827,29,4
-6668,-985,3448,112,1594,43,4
-6699,-1100,3352,112,1594,43,4
-6780,-1082,3041,132,1364,73,4
-6768,-981,3050,123,1141,103,4
-6764,-954,2757,97,962,130,4
-6757,-711,2348,100,808,141,4
-6911,-512,1654,120,618,128,4
-6857,-496,1099,141,373,99,4
-6814,-518,756,133,83,73,4
-6952,-595,94,75,-257,56,4
-6952,-595,94,6,-680,28,4
-7229,-539,-794,6,-680,28,4
-6937,-589,-1885,-18,-1185,-22,4
-6264,-655,-4888,135,-1731,-59,4
-6526,-123,-7795,484,-2499,-62,4
-5345,539,-9627,830,-3859,-145,4
-2545,163,-8135,1003,-5682,-232,4
815,-984,-3451,943,-7509,-159,4
5455,-3604,9217,428,-9699,602,4
5090,-3990,20749,274,-9302,1048,4
5090,-3990,20749,274,-9302,1048,4
3195,-1074,31046,-159,-7553,1491,4
-168,2596,-31843,-784,-4911,1479,4
-2366,4030,27725,-1314,-2390,930,4
-2094,936,18771,-1406,-890,183,4
-528,-3133,14273,-813,-411,-186,4
-1207,-4863,14179,279,-373,-114,4
-1664,-3713,16113,1271,-294,76,4
-2109,-1808,17495,1789,65,220,4
-2816,-74,17456,1795,549,266,4
-2816,-74,17456,1795,549,266,4
-3292,1037,17346,1463,1043,219,4
-3644,1574,17109,998,1507,85,4
-3499,1652,16350,462,1891,-117,4
-3229,1422,14878,18,2183,-304,4
-2970,1439,14061,-290,2415,-452,4
-2828,885,13188,-533,2617,-541,4
-2574,-177,11849,-679,2759,-526,4
-2516,-1040,10462,-712,2749,-387,4
-2955,-1551,9665,-646,2665,-181,4
-2955,-1551,9665,-646,2665,-181,4
-3349,-1288,9346,-497,2652,21,4
-3681,-614,9171,-321,2767,149,4
-4073,123,8746,-133,2945,168,4
-4277,211,7708,40,3094,110,4
-4092,31,7396,193,3145,43,4
-4035,-68,7195,265,3180,25,4
-4456,-89,6410,285,3227,34,4
-4756,160,5705,277,3274,20,4
-5353,203,4323,194,3240,-10,4
-5770,-169,458,-281,1704,-100,4
-5971,-116,-171,-257,1298,-46,4
-6149,145,-404,-189,883,-28,4
-6260,390,-410,-106,477,-64,4
-6434,308,-669,-26,98,-141,4
-6525,-31,-1375,19,-306,-222,4
-6525,-31,-1375,19,-306,-222,4
-6106,-464,-3427,36,-810,-270,4
-5904,-366,-6807,157,-1478,-248,4
-5291,28,-10493,427,-2561,-222,4
-3732,183,-11607,673,-4287,-188,4
-735,-463,-7904,704,-6467,-119,4
2358,-2240,-2243,497,-8467,125,4
4881,-3337,4643,221,-9794,476,4
5812,-6382,15306,62,-10285,885,4
5935,-3591,29446,-194,-9173,1374,4
5935,-3591,29446,-194,-9173,1374,4
2839,1223,-26573,-431,-6475,1741,4
-1215,5998,-32139,-1343,-3201,1495,4
-2397,4823,21713,-1933,-968,553,4
-604,556,12789,-1539,-192,-214,4
-1471,-3391,12899,-469,-387,-555,4
-1164,-5024,15840,786,-533,-541,4
-802,-3402,17481,1707,-218,-346,4
-1798,-1330,17040,1964,321,-141,4
-2914,290,16071,1640,713,-42,4
-2914,290,16071,963,948,-29,4
-2652,412,15055,963,948,-29,4
-2554,417,13261,321,1130,14,4
-2523,169,10764,-223,1127,53,4
-2589,86,8169,-527,946,97,4
-2892,465,7501,-593,682,102,4
-2987,430,8210,-500,507,65,4
-2952,301,9090,-324,478,5,4
-2858,222,9314,-138,543,-47,4
-2700,244,9208,25,614,-70,4
-2700,244,9208,76,660,-73,4
-2671,490,9160,76,660,-73,4
-2687,419,9201,23,667,-100,4
-2580,277,9177,-88,646,-122,4
-2512,17,8914,-223,585,-136,4
-2476,-385,8870,-337,525,-122,4
-2560,-535,8752,-428,493,-84,4
-2616,-695,8458,-500,428,-40,4
-2744,-736,8475,-525,324,0,4
-2931,-547,8611,-506,232,39,4
-2931,-547,8831,-450,167,41,4
-3036,-515,8831,-450,167,41,4
-3087,-577,9034,-365,163,23,4
-3821,-494,11545,393,967,-243,4
-4058,-136,12245,393,1141,-244,4
-4169,110,12594,377,1395,-286,4
-4278,166,12339,340,1684,-348,4
-4274,-189,11455,278,1918,-399,4
-4095,-806,10660,205,2031,-398,4
-4095,-806,10660,205,2089,-309,4
-3901,-1433,10530,149,2089,-309,4
-4199,-1738,10284,128,2189,-155,4
-4494,-1580,10004,147,2328,5,4
-4895,-1019,9439,188,2491,113,4
-5169,-546,8310,237,2629,154,4
-5286,8,7609,329,2685,135,4
-5521,770,7642,454,2717,72,4
-5820,679,7531,546,2786,-43,4
-5849,7,6624,609,2874,-157,4
-5849,7,6624,643,2910,-193,4
-5733,-698,5877,643,2910,-193,4
-5626,-984,5395,637,2891,-139,4
-5691,-926,4834,582,2834,-43,4
-5815,-498,4377,485,2726,48,4
-6102,264,3943,383,2613,103,4
-6375,577,2706,331,2515,90,4
-6479,476,1305,398,2381,21,4
-6524,214,78,506,2153,-40,4
-6748,-151,-884,605,1786,-61,4
-6748,-151,-884,685,1375,-59,4
-6695,-283,-1014,685,1375,-59,4
-6463,-303,-903,703,1001,-36,4
-6537,-62,-990,665,660,2,4
-6674,191,-1164,599,323,8,4
-6654,185,-1469,498,-15,-7,4
-6746,90,-2529,310,-422,-14,4
-6829,7,-3503,71,-976,-25,4
-6400,-20,-4217,-189,-1619,-50,4
-5787,-430,-6815,-344,-2240,-36,4
-5440,9,-10071,-342,-3167,20,4
-5440,9,-10071,-342,-3167,20,4
-4761,629,-10744,-375,-4778,10,4
-1745,337,-8712,-543,-6774,-99,4
2184,-786,-3547,-866,-8823,-122,4
5144,-2547,3135,-1317,-10536,151,4
7841,-5102,14116,-1394,-11479,607,4
8207,-3964,29367,-1422,-10507,1207,4
2706,-483,-26571,-1371,-7660,1779,4
-2090,3529,-30214,-1813,-4321,1609,4
-3042,3908,25883,-2034,-1795,788,4
-3042,3908,25883,-2034,-1795,788,4
-1363,-4555,17271,720,-759,-330,4
-1363,-4555,17271,720,-759,-330,4
-1032,-3830,20038,1749,-479,-188,4
-1755,-2348,20285,2168,164,-25,4
-2471,-799,20201,2012,781,115,4
-2718,378,19952,1410,1347,179,4
-3060,736,18848,648,1855,138,4
-2720,636,16571,-56,2253,65,4
-2720,636,16571,-56,2253,65,4
-2742,690,14197,-551,2483,28,4
-2782,1020,12516,-810,2640,0,4
-2664,1330,12338,-901,2789,-51,4
-3030,1938,13007,-945,2971,-122,4
-3114,1549,12074,-967,3161,-226,4
-3160,221,10957,-830,3316,-310,4
-3158,-880,9694,-564,3516,-293,4
-3089,-1546,8094,-282,3710,-180,4
-3364,-1458,6813,-15,3777,-8,4
-3364,-1458,6813,-15,3777,-8,4
-3657,-1166,6081,175,3722,141,4
-3943,-192,6021,312,3635,229,4
-4194,1209,6522,380,3651,198,4
-4832,1539,5082,392,3786,48,4
-5047,868,3014,439,3835,-147,4
-5332,-108,1125,517,3682,-277,4
-5115,-597,63,607,3356,-329,4
-5276,-1171,-765,629,2930,-264,4
-5290,-1128,-1302,598,2474,-111,4
-6227,613,-3786,439,605,181,4
-6227,613,-3786,439,605,181,4
-6518,697,-4381,283,-7,85,4
-6646,490,-4779,18,-766,-23,4
-6086,43,-6790,-208,-1567,-125,4
-5956,387,-8604,-234,-2511,-141,4
-5432,533,-11375,-166,-3970,-191,4
-5432,533,-11375,-166,-3970,-191,4
-10,2872,-28107,-1082,-5113,1332,4
-10,2872,-28107,-1082,-5113,1332,4
-2673,4761,29247,-1624,-2120,788,4
-1883,1361,18228,-1648,-424,30,4
-1883,1361,18228,-937,-92,-368,4
-778,-2652,12033,-937,-92,-368,4
-2072,-4119,11526,83,-442,-329,4
-2039,-3628,16040,1087,-724,-193,4
-1878,-1958,17962,1521,-489,-115,4
-2489,-604,16692,1370,-31,-32,4
-3102,37,15183,838,276,21,4
-2975,-96,14323,184,442,78,4
-3239,138,12845,-295,587,125,4
-3023,8,10612,-628,615,119,4
-3023,8,10612,-671,501,116,4
-2933,-149,8828,-671,501,116,4
-2951,167,8520,-538,387,109,4
-3028,215,9242,-366,365,69,4
-2823,165,9860,-194,397,4,4
-2751,25,9934,-54,466,-47,4
-5992,-768,3395,-274,2401,240,4
-6120,-510,3395,-274,2401,240,4
-6253,-1,3115,-169,2204,252,4
-6602,445,2828,-14,2047,211,4
-6815,568,2120,150,1910,119,4
-6905,381,1490,282,1704,1,4
-6954,105,1147,306,1394,-76,4
-7040,59,1008,219,997,-110,4
-7095,162,1313,67,589,-139,4
-7125,122,1490,-110,229,-179,4
-7111,-404,1361,-246,-100,-215,4
-7111,-404,1361,-246,-100,-215,4
-6966,-1010,963,-332,-400,-206,4
-6990,-1215,293,-384,-731,-152,4
-6947,-1016,-660,-397,-1122,-109,4
-6362,-954,-3030,-329,-1594,-95,4
-6296,-407,-7016,-12,-2226,-62,4
-5816,251,-10442,384,-3302,-76,4
-4248,1106,-9226,821,-4951,-211,4
-1086,898,-4719,950,-6872,-354,4
1905,-687,943,775,-8483,-229,4
1905,-687,943,775,-8483,-229,4
3059,-2281,7121,564,-9467,45,4
3625,-3345,18288,280,-9252,317,4
4502,-1933,27652,-21,-7639,654,4
836,418,-32446,-804,-5099,964,4
-1625,2038,26999,-1656,-2723,846,4
-1762,342,19828,-2043,-1212,426,4
-1249,-2206,14074,-1640,-608,166,4
-2115,-3582,13188,-660,-585,67,4
-2195,-3859,15448,387,-644,29,4
-2195,-3859,15448,387,-644,29,4
-1813,-2751,17659,1137,-356,53,4
-2499,-1653,17453,1401,177,124,4
-3062,-793,16911,1294,654,150,4
-3178,-522,16511,967,1078,120,4
-3363,-186,16064,606,1459,72,4
-3208,26,14630,288,1777,-3,4
-3103,327,13079,21,1981,-82,4
-3002,538,12005,-189,2095,-139,4
-2993,776,11746,-343,2152,-179,4
-2993,776,11746,-343,2152,-179,4
-3215,878,11858,-437,2200,-230,4
-3273,272,11361,-466,2279,-280,4
-3232,-428,10868,-358,2397,-280,4
-3428,-697,10604,-180,2585,-226,4
-3616,-996,9848,-23,2778,-164,4
-3686,-1031,9080,102,2894,-113,4
-3710,-867,8768,177,2946,-65,4
-3903,-787,8175,147,2998,-12,4
-4992,-290,5452,-69,3119,42,4
-4992,-290,5452,-69,3119,42,4
-5292,-160,4213,-72,2992,36,4
-5633,449,4216,-48,2761,16,4
-6032,329,3521,-31,2580,-54,4
-5863,-117,2775,27,2425,-142,4
-5849,-722,1722,91,2241,-149,4
-5962,-1038,422,167,1970,-87,4
-5962,-1038,422,226,1582,2,4
-6287,-987,-504,226,1582,2,4
-6546,-617,-711,262,1098,66,4
-6885,0,-551,263,591,63,4
-6935,57,-244,206,105,-13,4
-6685,-443,-468,69,-352,-78,4
-7322,-673,-1307,-98,-824,-108,4
-6506,-982,-3079,-211,-1447,-142,4
-5759,-1195,-5944,-97,-2227,-78,4
-5464,-721,-7610,190,-3255,31,4
-5464,-721,-7610,423,-4655,73,4
-3946,-410,-7339,423,-4655,73,4
-1680,-501,-5082,494,-6249,87,4
1294,-1095,-817,405,-7762,205,4
1691,-1921,5402,302,-8908,433,4
4454,-1907,15745,261,-9130,634,4
3164,-555,25834,139,-7980,863,4
-222,3649,-31539,-339,-5673,855,4
-2561,4266,28088,-1100,-3050,372,4
-1939,897,20277,-1362,-1218,-296,4
-1939,897,20277,-1065,-534,-532,4
-407,-2852,13846,-1065,-534,-532,4
-1293,-4633,11995,-321,-569,-354,4
-1810,-3970,13473,568,-770,-64,4
-2313,-2067,15298,1152,-753,85,4
-2652,-747,15255,1246,-455,134,4
-2833,-138,14404,1032,-116,138,4
-2904,128,13829,653,131,141,4
-2949,378,12689,263,295,115,4
-3206,648,11029,39,372,49,4
-2894,358,9988,-102,330,-67,4
-2894,358,9988,-102,330,-67,4
-2541,-100,9560,-150,295,-105,4
-2489,-324,9668,-155,287,-73,4
-2315,-483,9506,-102,295,-18,4
-2338,-376,9303,-14,292,42,4
-2486,-303,9466,49,271,81,4
-2440,-324,9797,58,305,95,4
-2366,-451,9897,37,377,107,4
-2372,-491,10169,-5,444,120,4
-2352,-507,10308,-110,493,134,4
-2352,-507,10308,-110,493,134,4
-2213,-496,10352,-249,582,152,4
-2317,-380,9759,-367,705,171,4
-2316,-372,9171,-448,757,191,4
-2522,-315,8556,-475,726,220,4
-5639,167,8482,79,2429,-43,4
-5639,167,8244,145,2587,-120,4
-5877,40,8244,145,2753,-192,4
-5881,-114,7361,172,2753,-192,4
-5888,-574,6046,170,2846,-228,4
-5850,-1081,5139,121,2778,-199,4
-5935,-1555,4780,32,2604,-106,4
-5919,-1733,4636,-54,2444,32,4
-5909,-1539,3864,-116,2340,191,4
-6354,-807,3123,-67,2251,317,4
-6623,-254,2050,111,2187,342,4
-6939,-86,490,408,2097,284,4
-6939,-86,490,408,2097,284,4
-7020,10,-496,736,1865,204,4
-6926,16,-796,1001,1517,144,4
-6885,131,-672,1129,1132,104,4
-6884,283,-343,1092,777,67,4
-7113,614,-425,887,443,13,4
-7447,721,-1502,553,10,-65,4
-7633,551,-2602,205,-595,-168,4
-7617,463,-2763,-25,-1279,-285,4
-7263,427,-2821,-187,-1988,-423,4
-7263,427,-2821,-187,-1988,-423,4
-6379,-23,-3399,-282,-2695,-535,4
-5406,-508,-5219,-246,-3403,-552,4
-4908,-502,-6658,-89,-4340,-483,4
-2932,-545,-6557,72,-5675,-401,4
-230,-1338,-4679,150,-7153,-270,4
2065,-2007,-393,143,-8516,12,4
2896,-3668,5210,127,-9509,408,4
3347,-4187,15010,108,-9687,736,4
4364,-2432,25255,-49,-8619,1003,4
4364,-2432,25255,-49,-8619,1003,4
3349,1211,-32000,-544,-6348,1238,4
-532,3451,28955,-1417,-3663,1264,4
-2414,3186,21724,-1824,-1858,774,4
-1762,-165,15702,-1444,-968,179,4
-1549,-2805,14268,-428,-705,-169,4
-1014,-3824,16323,719,-667,-235,4
-870,-2919,18355,1540,-483,-145,4
-1312,-2011,18923,1790,-56,2,4
-1977,-1021,19335,1590,446,173,4
-1977,-1021,19335,1117,955,293,4
-2384,204,19324,1117,955,293,4
-3023,1064,19056,499,1433,260,4
-2757,1501,17309,-126,1846,146,4
-2574,1434,14517,-635,2149,29,4
-2215,628,12190,-956,2324,-9,4
-2137,16,10874,-1037,2415,62,4
-2591,250,10362,-938,2469,163,4
-3391,521,9815,-739,2505,191,4
-3442,577,9623,-463,2557,144,4
-3442,577,9623,-463,2557,144,4
-3583,398,9899,-178,2686,81,4
-3665,177,9836,67,2932,32,4
-3688,-71,9367,246,3193,-10,4
-3863,-247,8465,316,3356,-47,4
-3631,-521,7634,274,3415,-40,4
-3893,-622,6803,171,3413,13,4
-4238,-361,6157,34,3350,65,4
-5647,1109,4791,-551,2771,-287,4
-5589,498,3759,-551,2771,-287,4
-5508,-575,2237,-561,2650,-343,4
-5615,-1296,477,-525,2403,-259,4
-5933,-1257,-457,-456,1955,-79,4
-6374,-509,-716,-322,1419,62,4
-6872,128,-622,-103,965,69,4
-7106,547,-436,130,608,-36,4
-7106,547,-436,263,233,-177,4
-6989,562,-333,224,-205,-288,4
-7128,283,-355,224,-205,-288,4
-7176,-185,-829,53,-696,-356,4
-6995,-479,-2232,-180,-1284,-392,4
-6214,-967,-4790,-322,-2037,-372,4
-5964,-705,-7739,-222,-3000,-287,4
-4802,-102,-8665,-66,-4456,-268,4
-2179,-668,-6528,-21,-6294,-313,4
959,-2122,-2218,9,-8030,-253,4
3512,-3174,2411,161,-9242,64,4
3512,-3174,2411,161,-9242,64,4
4838,-3749,11684,494,-9687,413,4
4052,-3890,22341,828,-8887,783,4
2721,25,31691,996,-6776,1015,4
-616,4425,-31874,678,-3827,904,4
-2689,4565,23974,49,-1369,292,4
-1351,976,16040,-273,-299,-387,4
-1043,-2519,12713,-21,-261,-644,4
-991,-4465,13733,539,-576,-514,4
-991,-4465,15461,1045,-697,-232,4
-1278,-3864,15461,1045,-697,-232,4
-1686,-2228,16041,1172,-469,3,4
-1948,-879,15224,932,-136,193,4
-2675,400,14622,543,153,347,4
-3533,1365,14237,155,385,323,4
-2871,1261,12771,-231,604,144,4
-2559,561,10019,-437,699,32,4
-2477,172,8214,-448,631,26,4
-2553,-15,7792,-328,501,48,4
-2796,-55,8333,-102,362,33,4
-2796,-55,8333,-102,362,33,4
-2757,59,9115,105,258,-1,4
-2455,195,9285,259,263,-18,4
-2566,204,9177,329,342,-16,4
-2632,117,9332,292,391,-29,4
-5180,-644,5795,272,3156,-470,4
-5209,-927,5863,370,3120,-413,4
-5167,-762,5600,347,3078,-318,4
-5290,-813,5050,239,2999,-222,4
-5623,-719,3723,96,2913,-119,4
-5813,-796,1931,21,2769,-49,4
-6325,-656,160,53,2529,-10,4
-6693,-241,-1146,160,2095,-21,4
-6751,-93,-1472,323,1564,-70,4
-6626,-151,-1261,494,1086,-128,4
-6626,-151,-1261,494,725,-175,4
-6579,-29,-827,616,725,-175,4
-6349,59,-826,607,433,-210,4
-6564,-66,-1832,474,86,-241,4
-6571,-434,-3358,305,-375,-267,4
-6424,-764,-4448,216,-961,-276,4
-5779,-1048,-5990,200,-1638,-270,4
-5392,-1049,-8437,321,-2418,-175,4
2323,-1115,-2915,212,-8753,164,4
2323,-1115,-2915,212,-8753,164,4
5296,-2151,964,-178,-10110,475,4
7487,-4392,9473,-530,-11082,872,4
7592,-5678,23101,-750,-10960,1321,4
6470,-2080,-26337,-1039,-8971,1798,4
892,2587,-26337,-1710,-5366,1957,4
-1476,4911,29703,-2239,-2079,1422,4
-1383,2463,16978,-2006,-361,587,4
-1383,2463,16978,-984,-171,-33,4
-959,-1735,12640,-984,-171,-33,4
-1050,-4269,15571,357,-448,-276,4
-752,-4436,19112,1662,-317,-248,4
-1060,-2788,19954,2403,226,-106,4
-1893,-728,19751,2456,853,39,4
-2303,522,19543,1998,1429,96,4
-2519,1099,18958,1295,1969,123,4
-2672,1507,17527,524,2429,51,4
-2578,1686,15203,-101,2716,-54,4
-2670,2152,13482,-494,2816,-178,4
-2670,2152,13482,-494,2816,-178,4
-2626,1934,12809,-758,2888,-307,4
-2269,1196,12367,-889,3017,-363,4
-2474,174,11381,-851,3167,-337,4
-2755,-461,10400,-663,3262,-271,4
-3108,-1243,9421,-401,3294,-175,4
-3024,-1406,9053,-129,3342,-42,4
-3187,-890,8573,92,3486,84,4
-3347,4,8184,225,3648,147,4
-3818,1038,7909,268,3764,104,4
-3818,1038,7909,268,3764,104,4
-4000,1274,7519,221,3853,-26,4
-4226,993,7056,152,4000,-191,4
-4260,323,5493,69,4150,-319,4
-4414,-309,3426,-38,4131,-343,4
-4462,-1039,1299,-121,3909,-301,4
-4865,-1261,-649,-161,3486,-163,4
-5325,-984,-2200,-160,2879,31,4
-5374,-774,-2536,-81,2213,194,4
-5594,-306,-2380,75,1684,299,4
-5594,-306,-2380,75,1684,299,4
-6064,227,-2934,232,1298,316,4
-6296,705,-3366,319,863,242,4
-6355,819,-3419,266,306,124,4
-6514,774,-3506,61,-352,2,4
-7050,659,-3672,-238,-1108,-134,4
-6375,289,-4351,-519,-1935,-291,4
-5796,-178,-6762,-606,-2783,-345,4
-5688,484,-8963,-489,-3909,-357,4
-3139,296,-8855,-433,-5562,-434,4
-3139,296,-8855,-433,-5562,-434,4
236,-1100,-6303,-426,-7478,-412,4
3529,-3248,-491,-499,-9298,-152,4
5741,-5247,4864,-448,-10583,401,4
6384,-5574,16185,-81,-10739,899,4
4955,-2147,29454,364,-9291,1288,4
351,3458,-26691,86,-6259,1390,4
-3126,6069,32342,-477,-2931,755,4
-2310,3188,21020,-929,-778,-287,4
187,-2019,12547,-824,-279,-747,4
187,-2019,12547,-824,-279,-747,4
-535,-4807,12195,-192,-655,-599,4
-976,-4642,15647,581,-954,-315,4
-955,-2770,17527,1103,-692,-128,4
-1697,-1007,16072,1147,-227,1,4
-2361,-61,14786,842,54,61,4
-2376,-44,14112,450,295,92,4
-2865,245,12926,161,540,62,4
-2610,-3,10826,-70,662,-17,4
-2447,-40,8647,-135,609,-54,4
-2447,-40,8647,-135,609,-54,4
-2496,116,8447,-115,426,-73,4
-2234,-23,9686,-75,314,-88,4
-2048,-173,10382,-28,347,-84,4
-1935,-232,9792,24,425,-63,4
-1911,-235,9527,59,409,-15,4
-1910,-200,9875,53,350,42,4
-2015,-246,10319,30,371,79,4
-2141,-311,10437,14,446,94,4
-2200,-384,10505,-36,503,93,4
-2200,-384,10505,-141,570,101,4
-2193,-472,10567,-141,570,101,4
-2149,-568,10315,-274,665,122,4
-2246,-709,9655,-376,728,156,4
-2374,-728,9029,-412,745,194,4
-2493,-684,8518,-400,709,229,4
-4444,1231,12411,43,2729,-502,4
-4444,1231,12411,43,2729,-502,4
-4321,352,10832,-240,3018,-579,4
-4356,-1025,8962,-429,3156,-549,4
-4164,-2148,8038,-457,3136,-395,4
-4557,-2577,7605,-363,3095,-156,4
-4668,-1963,7079,-188,3112,62,4
-5108,-1001,6289,26,3123,224,4
-5533,178,5636,321,3120,284,4
-6014,898,5321,668,3156,204,4
-6313,915,4747,967,3187,29,4
-6313,915,4747,967,3187,29,4
-6320,329,4113,1121,3162,-146,4
-6369,-411,3052,1090,3093,-235,4
-5928,-951,1831,868,2854,-196,4
-6423,-1195,503,532,2456,-41,4
-6742,-872,-593,232,1939,112,4
-6972,-107,-934,41,1412,183,4
-7130,581,-1021,-73,938,161,4
-7194,813,-1079,-138,494,67,4
-7048,412,-1266,-177,83,-40,4
-7048,412,-1266,-177,83,-40,4
-6939,-50,-1465,-186,-299,-105,4
-7147,-234,-2021,-167,-712,-122,4
-7025,-235,-2709,-117,-1229,-143,4
-6460,-205,-3950,-6,-1850,-172,4
-6338,102,-6296,200,-2584,-174,4
-5812,758,-7530,381,-3657,-199,4
-4143,1088,-7280,442,-5090,-288,4
-1763,574,-5509,348,-6658,-376,4
970,-973,-2340,153,-8127,-310,4
970,-973,-2340,153,-9256,0,4
3175,-2215,1405,-25,-9256,0,4
3944,-3804,8537,-168,-9800,356,4
5324,-3491,18537,-138,-9481,724,4
3348,-875,29778,-180,-7955,1091,4
376,4097,-30284,-667,-5299,1174,4
-1568,1639,18600,-1839,-947,120,4
-908,-1781,13721,-1288,-499,-179,4
-1506,-3192,14470,-253,-567,-219,4
-1506,-3192,14470,747,-588,-174,4
-1464,-3390,17188,747,-588,-174,4
-1648,-1878,18873,1303,-250,-100,4
-2153,-708,18774,1356,246,-32,4
-2439,-80,18412,1056,776,0,4
-2531,-51,17678,605,1273,20,4
-2730,287,16845,183,1686,11,4
-2554,464,15086,-180,2004,-28,4
-2443,890,13919,-398,2218,-73,4
-2480,982,13117,-524,2452,-102,4
-2480,982,13117,-577,2751,-119,4
-2413,692,12801,-577,2751,-119,4
-2618,169,12177,-549,3055,-105,4
-3008,108,11370,-427,3289,-75,4
-3462,415,10429,-263,3456,-103,4
-3418,149,9626,-136,3600,-176,4
-3376,-678,8561,-48,3753,-208,4
-3359,-1079,7384,45,3861,-155,4
-3625,-929,6090,119,3842,-51,4
-3869,-524,5295,183,3701,49,4
-3869,-524,5919,249,3545,110,4
-4083,77,5919,249,3545,110,4
-4740,509,5534,236,3499,112,4
-5166,624,4749,158,3469,64,4
-5401,401,3631,73,3349,-2,4
-5544,-106,2315,-8,3160,-58,4
-5752,-382,474,-24,2898,-70,4
-5996,-559,-1103,-8,2488,-38,4
-6137,-738,-2029,31,1919,33,4
-6360,-555,-2224,81,1294,125,4
-6748,-150,-2194,115,689,169,4
-6748,-150,-2194,115,689,169,4
-6809,-86,-1850,114,142,133,4
-6793,-281,-2349,28,-352,84,4
-6647,-453,-3552,-124,-945,50,4
-5698,-939,-6331,-156,-1657,73,4
-6391,77,-9488,79,-2531,109,4
-5373,794,-10268,349,-3916,27,4
-2499,762,-8524,394,-5781,-100,4
1313,-283,-5283,208,-7769,-47,4
4408,-2477,114,-54,-9530,290,4
4408,-2477,114,-54,-9530,290,4
6291,-3200,7263,-165,-10720,720,4
6405,-4195,21102,-12,-10567,1040,4
4790,-841,-30854,139,-8659,1337,4
478,3377,-27078,-231,-5375,1385,4
-1713,5434,30490,-935,-2297,870,4
-942,2660,19932,-1505,-610,147,4
-413,-964,13427,-1319,-221,-196,4
-1680,-2863,12372,-440,-450,-226,4
-1568,-3152,14853,538,-657,-192,4
-1568,-3152,14853,538,-657,-192,4
-1438,-1634,16358,1193,-466,-127,4
-2038,-143,15375,1229,-29,-7,4
-2612,599,13728,904,304,56,4
-2499,865,12934,423,494,91,4
-2959,989,11443,7,599,98,4
-3040,545,9857,-191,580,4,4
-2580,154,8629,-160,475,-68,4
-2524,318,8867,-63,347,-67,4
-2344,455,9763,-61,304,-67,4
-2344,455,9763,-61,304,-67,4
-2013,187,9616,-103,387,-76,4
-2123,-3,9043,-98,433,-61,4
-4132,-334,11459,-97,2614,-566,4
-4436,-908,10295,-207,2773,-500,4
-4728,-1380,9121,-286,2824,-395,4
-4904,-1426,8733,-333,2787,-282,4
-4904,-1426,8733,-333,2787,-282,4
-5166,-917,8675,-394,2742,-182,4
-5464,-546,7907,-434,2773,-124,4
-5414,-128,6945,-414,2817,-115,4
-5766,-40,6259,-329,2766,-142,4
-5854,-425,5661,-175,2694,-167,4
-5950,-932,5692,26,2665,-189,4
-5930,-1318,5401,164,2672,-156,4
-5971,-1630,4845,196,2660,-61,4
-6195,-1543,4195,153,2625,47,4
-6195,-1543,4195,153,2625,47,4
-6381,-1220,3450,39,2488,142,4
-6836,-671,2310,-85,2219,208,4
-7042,-242,1448,-110,1893,200,4
-7137,-75,1020,-20,1590,143,4
-7311,21,429,106,1318,79,4
-7334,-66,104,242,1014,13,4
-7141,-150,80,335,718,-38,4
-6920,-200,13,371,452,-61,4
-6959,-313,-681,352,194,-65,4
-6959,-313,-681,352,194,-65,4
-7256,-495,-2025,334,-92,-74,4
-7043,-684,-3533,343,-565,-73,4
-6849,-732,-3841,405,-1230,-47,4
-6399,-614,-3628,464,-1937,-29,4
-6473,-373,-3407,474,-2624,-53,4
